zmw,1,2,3,4,5,6,7,8,9,10,11
m84046_240619_124816_s1/15533749/ccs,0,0,0,1,0,0,1,1,1,0,1
m84046_240619_124816_s1/130880243/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/153028518/ccs,1,1,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/234358130/ccs,0,0,0,0,0,1,1,0,0,1,1
m84046_240619_124816_s1/192876426/ccs,0,0,0,1,0,0,1,1,0,0,-1
m84046_240619_124816_s1/164761598/ccs,1,0,0,1,0,1,0,1,1,1,1
m84046_240619_124816_s1/166597622/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/240586127/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/195038176/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/146343314/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/67572663/ccs,0,0,1,1,1,0,1,0,1,-1,-1
m84046_240619_124816_s1/12781152/ccs,1,1,1,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/20907627/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/119931688/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/33689056/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/112985024/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/171774368/ccs,0,0,0,1,1,1,0,0,1,0,1
m84046_240619_124816_s1/253433045/ccs,0,0,0,1,0,0,0,0,0,0,0
m84046_240619_124816_s1/132584942/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/53807046/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/157750383/ccs,0,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/97649285/ccs,1,1,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/144574522/ccs,1,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/239671087/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/102761330/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/38080116/ccs,0,0,0,0,1,0,1,0,1,1,1
m84046_240619_124816_s1/189072728/ccs,1,1,1,1,0,1,1,1,0,1,0
m84046_240619_124816_s1/135987723/ccs,1,1,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/159582962/ccs,0,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/195494656/ccs,1,1,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/44109754/ccs,1,0,1,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/243468456/ccs,0,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/195365805/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/4854795/ccs,1,1,1,1,1,0,0,1,1,0,-1
m84046_240619_124816_s1/82839222/ccs,0,0,1,0,1,0,0,0,0,1,0
m84046_240619_124816_s1/139073009/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/252514663/ccs,1,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/107025701/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/127470614/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/230624159/ccs,0,0,0,1,0,1,1,0,0,1,1
m84046_240619_124816_s1/36771483/ccs,1,0,0,0,1,0,0,1,1,0,1
m84046_240619_124816_s1/91163043/ccs,1,1,0,0,0,0,0,0,0,1,-1
m84046_240619_124816_s1/187040187/ccs,1,1,1,1,1,0,0,1,1,0,-1
m84046_240619_124816_s1/65541843/ccs,0,0,0,0,0,1,1,0,0,1,1
m84046_240619_124816_s1/145228885/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/139072492/ccs,1,0,0,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/126749580/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/139005880/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/110299119/ccs,0,0,0,0,0,0,0,0,0,1,-1
m84046_240619_124816_s1/148834195/ccs,0,0,0,0,0,0,0,1,0,0,0
m84046_240619_124816_s1/174395054/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/236589478/ccs,1,1,1,1,0,1,1,0,0,0,1
m84046_240619_124816_s1/55644623/ccs,1,0,0,0,1,0,1,0,0,0,0
m84046_240619_124816_s1/132516549/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/97780963/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/255332624/ccs,0,0,0,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/263129920/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/200213525/ccs,1,0,1,0,0,1,0,0,0,1,1
m84046_240619_124816_s1/105714158/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/28181076/ccs,0,0,1,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/173016482/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/123146653/ccs,0,0,0,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/38929175/ccs,0,0,0,0,0,0,0,0,1,0,0
m84046_240619_124816_s1/238223518/ccs,1,1,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/18876809/ccs,0,0,0,1,1,0,0,1,0,1,-1
m84046_240619_124816_s1/45158586/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/132583925/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/79237872/ccs,1,0,1,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/32051487/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/203035350/ccs,0,0,1,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/142281081/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/246288167/ccs,0,0,0,0,1,0,1,0,0,-1,-1
m84046_240619_124816_s1/156631632/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/237175741/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/115540243/ccs,1,1,1,1,1,1,1,1,1,1,0
m84046_240619_124816_s1/204739633/ccs,1,1,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/111285113/ccs,1,1,0,-1,-1,0,1,0,1,0,1
m84046_240619_124816_s1/238158493/ccs,0,0,0,1,0,0,1,0,0,1,1
m84046_240619_124816_s1/22020900/ccs,1,0,1,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/18025712/ccs,1,1,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/155453849/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/126157546/ccs,1,1,0,0,1,0,0,1,1,0,1
m84046_240619_124816_s1/43126335/ccs,1,0,1,0,0,1,1,0,1,1,1
m84046_240619_124816_s1/183369812/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/175314111/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/221643235/ccs,1,1,1,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/244651113/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/196152295/ccs,0,0,0,1,0,1,0,0,1,0,1
m84046_240619_124816_s1/198839314/ccs,1,1,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/129697319/ccs,1,1,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/259065403/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/53348134/ccs,0,0,0,0,1,0,0,0,1,1,0
m84046_240619_124816_s1/180619111/ccs,0,0,0,0,0,1,1,0,0,1,1
m84046_240619_124816_s1/92605195/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/109909439/ccs,0,0,0,1,1,0,0,0,0,1,1
m84046_240619_124816_s1/131338196/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/73668184/ccs,0,0,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/48893185/ccs,0,0,0,0,0,1,0,0,0,1,1
m84046_240619_124816_s1/172361145/ccs,1,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/81270374/ccs,-1,-1,-1,-1,-1,0,0,0,0,1,1
m84046_240619_124816_s1/199626842/ccs,0,0,1,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/148638744/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/232325494/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/224201744/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/60428579/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/38472648/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/145359637/ccs,1,0,1,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/235799828/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/108989628/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/239081179/ccs,1,1,0,0,1,0,1,0,1,1,1
m84046_240619_124816_s1/237896403/ccs,1,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/164169753/ccs,0,0,0,0,1,0,1,1,1,0,1
m84046_240619_124816_s1/35394429/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/184418941/ccs,1,1,1,-1,-1,0,0,0,0,1,1
m84046_240619_124816_s1/202049524/ccs,1,1,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/167905522/ccs,0,0,0,0,0,0,1,1,0,1,1
m84046_240619_124816_s1/211353972/ccs,0,0,0,1,1,0,0,1,0,1,1
m84046_240619_124816_s1/18156389/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/78054639/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/177605005/ccs,1,0,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/39326109/ccs,1,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/150146540/ccs,0,0,0,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/100209946/ccs,0,0,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/196872504/ccs,0,0,0,1,1,0,0,0,0,0,0
m84046_240619_124816_s1/94966069/ccs,0,0,0,0,0,0,1,1,1,1,1
m84046_240619_124816_s1/257364006/ccs,0,0,0,1,0,1,0,0,1,0,1
m84046_240619_124816_s1/48693599/ccs,1,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/21304861/ccs,0,0,0,0,0,0,0,1,0,1,-1
m84046_240619_124816_s1/154340350/ccs,1,0,1,0,0,0,1,1,0,1,1
m84046_240619_124816_s1/41619767/ccs,0,0,1,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/16582089/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/103352776/ccs,1,1,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/51645137/ccs,0,0,0,1,0,1,1,0,0,0,1
m84046_240619_124816_s1/63507179/ccs,0,0,0,0,1,1,0,0,1,0,1
m84046_240619_124816_s1/102304618/ccs,1,1,0,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/125437079/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/106304678/ccs,1,0,1,0,1,0,0,0,0,0,-1
m84046_240619_124816_s1/107090133/ccs,0,0,0,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/151655619/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/180031067/ccs,0,0,0,0,0,0,0,1,0,0,-1
m84046_240619_124816_s1/114230176/ccs,0,0,0,0,1,1,1,0,0,1,1
m84046_240619_124816_s1/116524922/ccs,0,0,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/24510648/ccs,1,0,0,1,0,0,1,0,1,1,-1
m84046_240619_124816_s1/79234223/ccs,0,0,1,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/194774419/ccs,1,1,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/261231094/ccs,1,1,1,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/171052948/ccs,1,0,0,1,0,1,1,0,0,1,1
m84046_240619_124816_s1/195562414/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/22545587/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/8128466/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/186323960/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/192743752/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/215222277/ccs,0,0,0,0,1,0,0,0,0,0,-1
m84046_240619_124816_s1/203752564/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/54924621/ccs,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1
m84046_240619_124816_s1/127337249/ccs,0,0,0,0,0,0,0,0,1,1,-1
m84046_240619_124816_s1/220269811/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/119213649/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/239603272/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/189797088/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/51250113/ccs,1,1,1,1,0,1,1,0,0,1,1
m84046_240619_124816_s1/63967162/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/188877407/ccs,0,0,1,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/217710738/ccs,0,0,0,1,0,0,0,0,1,1,-1
m84046_240619_124816_s1/224793422/ccs,0,0,0,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/145168130/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/209915193/ccs,0,0,0,0,1,0,0,0,1,1,1
m84046_240619_124816_s1/152635173/ccs,0,0,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/33554993/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/77595100/ccs,0,0,1,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/58264737/ccs,1,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/230626749/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/155255535/ccs,0,0,0,0,0,1,1,0,0,0,1
m84046_240619_124816_s1/219092801/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/169739248/ccs,0,0,0,1,0,0,1,1,1,0,1
m84046_240619_124816_s1/165347491/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/100535520/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/207882223/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/59836150/ccs,0,0,1,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/244778305/ccs,0,1,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/141690792/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/158138564/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/208537147/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/43388656/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/123932474/ccs,0,0,0,1,1,0,1,0,1,0,1
m84046_240619_124816_s1/35394128/ccs,0,0,0,0,0,1,0,0,1,0,1
m84046_240619_124816_s1/31458064/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/79496144/ccs,0,0,1,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/15403489/ccs,1,1,1,0,1,0,0,0,1,1,1
m84046_240619_124816_s1/214631975/ccs,0,0,0,0,0,0,0,1,-1,-1,1
m84046_240619_124816_s1/134612190/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/253756060/ccs,1,0,1,1,0,1,1,0,0,0,1
m84046_240619_124816_s1/214242718/ccs,0,0,0,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/177602986/ccs,0,0,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/228267436/ccs,0,0,0,1,0,0,1,0,1,1,0
m84046_240619_124816_s1/14615628/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/256837993/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/144968495/ccs,1,1,0,0,0,1,0,0,1,0,1
m84046_240619_124816_s1/137170137/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/135465607/ccs,1,1,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/84018535/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/122031325/ccs,0,0,1,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/181144137/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/249758198/ccs,1,1,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/253035774/ccs,1,1,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/126159051/ccs,0,0,1,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/184094404/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/225381151/ccs,1,1,1,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/81855088/ccs,1,0,0,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/108529255/ccs,0,0,0,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/25956574/ccs,0,0,0,1,1,0,0,0,1,1,1
m84046_240619_124816_s1/245436972/ccs,1,1,0,0,1,0,0,1,0,1,1
m84046_240619_124816_s1/90442792/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/49157504/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/169937581/ccs,0,0,0,0,1,1,1,0,1,1,1
m84046_240619_124816_s1/54990124/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/122947104/ccs,1,1,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/151913295/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/213125328/ccs,0,0,0,0,0,0,0,1,0,0,-1
m84046_240619_124816_s1/163316750/ccs,0,0,0,0,0,0,1,1,-1,-1,-1
m84046_240619_124816_s1/133238077/ccs,1,1,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/160498003/ccs,1,1,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/210965869/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/77465554/ccs,1,0,1,1,0,1,1,0,0,0,1
m84046_240619_124816_s1/205328734/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/23072253/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/97719661/ccs,0,0,0,0,1,0,0,0,1,0,-1
m84046_240619_124816_s1/90508100/ccs,1,0,0,1,0,1,1,1,1,0,1
m84046_240619_124816_s1/69994177/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/134349784/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/106366062/ccs,0,0,1,1,0,1,0,0,0,1,0
m84046_240619_124816_s1/151590735/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/177606308/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/127796123/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/199758945/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/10882447/ccs,1,0,1,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/97518856/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/164758715/ccs,0,0,0,0,0,0,0,1,0,0,-1
m84046_240619_124816_s1/89852093/ccs,1,0,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/245891816/ccs,0,0,0,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/213844067/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/61408044/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/88283022/ccs,0,0,0,1,1,0,0,0,1,0,-1
m84046_240619_124816_s1/229443687/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/131859201/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/92668838/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/42604089/ccs,-1,-1,-1,1,1,1,1,-1,-1,-1,1
m84046_240619_124816_s1/101518820/ccs,0,0,0,1,0,1,0,0,0,0,0
m84046_240619_124816_s1/185207530/ccs,0,0,1,0,0,0,1,1,1,0,1
m84046_240619_124816_s1/174589290/ccs,-1,-1,-1,1,1,1,1,0,1,0,1
m84046_240619_124816_s1/56558178/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/204932304/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/89462033/ccs,1,1,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/134744196/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/85393861/ccs,1,0,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/203624253/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/149815973/ccs,0,0,1,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/207426883/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/166008360/ccs,1,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/10292076/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/159584002/ccs,0,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/96404931/ccs,0,0,0,0,1,0,1,0,1,0,-1
m84046_240619_124816_s1/68881468/ccs,1,1,1,1,0,0,0,0,0,0,0
m84046_240619_124816_s1/29625225/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/122621222/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/134091399/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/254415568/ccs,0,0,0,0,0,0,0,1,0,0,0
m84046_240619_124816_s1/84542544/ccs,0,1,1,1,1,0,1,0,1,0,1
m84046_240619_124816_s1/108793997/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/162007263/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/129306913/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/259723166/ccs,1,1,0,0,1,0,0,0,1,1,1
m84046_240619_124816_s1/213587080/ccs,0,0,0,0,0,1,1,0,1,0,0
m84046_240619_124816_s1/145820830/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/110039024/ccs,0,0,0,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/224723076/ccs,0,0,0,0,0,1,0,0,0,1,1
m84046_240619_124816_s1/37815530/ccs,0,0,1,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/195496003/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/158338209/ccs,0,0,1,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/213713824/ccs,0,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/70783755/ccs,1,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/16126189/ccs,1,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/219811022/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/71044333/ccs,1,1,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/163252569/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/50859601/ccs,1,1,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/169020355/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/105317679/ccs,1,1,1,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/66259207/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/62064247/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/163908999/ccs,0,0,0,0,0,0,0,0,0,1,0
m84046_240619_124816_s1/99615099/ccs,1,1,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/117314052/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/192351497/ccs,1,1,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/185010269/ccs,0,1,1,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/205590106/ccs,1,0,0,1,1,0,0,0,1,1,1
m84046_240619_124816_s1/95160955/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/225711915/ccs,1,1,1,0,1,0,1,1,0,0,1
m84046_240619_124816_s1/184881726/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/66589188/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/38736391/ccs,1,1,1,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/111741362/ccs,0,0,0,0,0,0,0,0,0,-1,-1
m84046_240619_124816_s1/251660960/ccs,1,1,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/154276078/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/220729106/ccs,0,0,1,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/140054058/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/41027228/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/222496361/ccs,0,0,0,0,0,0,0,0,0,1,-1
m84046_240619_124816_s1/157158275/ccs,1,1,1,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/265882660/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/117901864/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/82778007/ccs,0,0,1,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/34868666/ccs,1,1,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/124781461/ccs,1,1,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/63900186/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/194909935/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/90183349/ccs,1,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/168627743/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/99682286/ccs,1,1,0,1,0,1,1,1,0,1,1
m84046_240619_124816_s1/249893016/ccs,1,1,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/22547837/ccs,0,0,1,0,0,1,1,0,0,0,1
m84046_240619_124816_s1/258216658/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/83690456/ccs,1,0,1,0,0,0,0,0,1,1,1
